date,city,inv diff,price diff
2007-05-11,北京 (beijing) - 上海 (shanghai),-13.52,220.0
2007-05-04,北京 (beijing) - 上海 (shanghai),-10.880000000000003,165.0
2007-04-27,北京 (beijing) - 上海 (shanghai),-8.239999999999998,110.0
2007-04-20,北京 (beijing) - 上海 (shanghai),-2.6799999999999997,200.0
2007-04-13,北京 (beijing) - 上海 (shanghai),-0.20999999999999375,260.0
2007-04-06,北京 (beijing) - 上海 (shanghai),-1.990000000000002,220.0
2007-03-30,北京 (beijing) - 上海 (shanghai),3.6400000000000006,290.0
2007-03-23,北京 (beijing) - 上海 (shanghai),4.709999999999994,280.0
2007-03-16,北京 (beijing) - 上海 (shanghai),6.899999999999999,270.0
2007-03-09,北京 (beijing) - 上海 (shanghai),6.309999999999995,260.0
2007-03-02,北京 (beijing) - 上海 (shanghai),6.43,310.0
2007-02-23,北京 (beijing) - 上海 (shanghai),1.240000000000002,270.0
2007-02-16,北京 (beijing) - 上海 (shanghai),-4.48,230.0
2007-02-09,北京 (beijing) - 上海 (shanghai),-2.91,280.0
2007-02-02,北京 (beijing) - 上海 (shanghai),-7.330000000000002,300.0
2007-01-26,北京 (beijing) - 上海 (shanghai),-6.490000000000002,370.0
2007-01-19,北京 (beijing) - 上海 (shanghai),-8.29,410.0
2007-01-12,北京 (beijing) - 上海 (shanghai),-7.550000000000001,470.0
2007-01-05,北京 (beijing) - 上海 (shanghai),-6.52,380.0
2006-12-29,北京 (beijing) - 上海 (shanghai),-6.170000000000002,371.96078431372547
2006-12-22,北京 (beijing) - 上海 (shanghai),-5.379999999999999,363.921568627451
2020-10-30,天津 (tianjin) - 上海 (shanghai),-24.949999999999996,-30.0
2020-10-23,天津 (tianjin) - 上海 (shanghai),-26.599999999999998,0.0
2020-10-16,天津 (tianjin) - 上海 (shanghai),-28.04,10.0
2020-10-09,天津 (tianjin) - 上海 (shanghai),-31.1,10.0
2020-10-02,天津 (tianjin) - 上海 (shanghai),-30.1,15.0
2020-09-25,天津 (tianjin) - 上海 (shanghai),-34.25,20.0
2020-09-18,天津 (tianjin) - 上海 (shanghai),-31.509999999999998,0.0
2020-09-11,天津 (tianjin) - 上海 (shanghai),-29.67,-30.0
2020-09-04,天津 (tianjin) - 上海 (shanghai),-28.16,20.0
2020-08-28,天津 (tianjin) - 上海 (shanghai),-29.240000000000002,20.0
2020-08-21,天津 (tianjin) - 上海 (shanghai),-32.54,30.0
2020-08-14,天津 (tianjin) - 上海 (shanghai),-34.449999999999996,100.0
2020-08-07,天津 (tianjin) - 上海 (shanghai),-35.190000000000005,100.0
2020-07-31,天津 (tianjin) - 上海 (shanghai),-34.699999999999996,130.0
2020-07-24,天津 (tianjin) - 上海 (shanghai),-33.64,140.0
2020-07-17,天津 (tianjin) - 上海 (shanghai),-26.55,140.0
2020-07-10,天津 (tianjin) - 上海 (shanghai),-25.229999999999997,130.0
2020-07-03,天津 (tianjin) - 上海 (shanghai),-21.660000000000004,150.0
2020-06-26,天津 (tianjin) - 上海 (shanghai),-19.250000000000004,125.0
2020-06-19,天津 (tianjin) - 上海 (shanghai),-17.66,100.0
2020-06-12,天津 (tianjin) - 上海 (shanghai),-19.21,100.0
2020-06-05,天津 (tianjin) - 上海 (shanghai),-18.71,120.0
2020-05-29,天津 (tianjin) - 上海 (shanghai),-20.180000000000003,50.0
2020-05-22,天津 (tianjin) - 上海 (shanghai),-20.350000000000005,50.0
2020-05-15,天津 (tianjin) - 上海 (shanghai),-22.97,-20.0
2020-05-08,天津 (tianjin) - 上海 (shanghai),-25.110000000000003,-30.0
2020-05-01,天津 (tianjin) - 上海 (shanghai),-27.61,0.0
2020-04-24,天津 (tianjin) - 上海 (shanghai),-33.18,30.0
2020-04-17,天津 (tianjin) - 上海 (shanghai),-33.1,30.0
2020-04-10,天津 (tianjin) - 上海 (shanghai),-31.43,-30.0
2020-04-03,天津 (tianjin) - 上海 (shanghai),-25.879999999999995,-20.0
2020-03-27,天津 (tianjin) - 上海 (shanghai),-20.080000000000005,-80.0
2020-03-20,天津 (tianjin) - 上海 (shanghai),-15.850000000000001,-70.0
2020-03-13,天津 (tianjin) - 上海 (shanghai),-12.950000000000003,-90.0
2020-03-06,天津 (tianjin) - 上海 (shanghai),-9.420000000000002,-100.0
2020-02-28,天津 (tianjin) - 上海 (shanghai),-6.479999999999997,0.0
2020-02-21,天津 (tianjin) - 上海 (shanghai),-5.510000000000005,-10.0
2020-02-14,天津 (tianjin) - 上海 (shanghai),-5.010000000000005,30.0
2020-02-07,天津 (tianjin) - 上海 (shanghai),-7.669999999999998,70.0
2020-01-31,天津 (tianjin) - 上海 (shanghai),-11.369999999999997,6.666666666666664
2020-01-24,天津 (tianjin) - 上海 (shanghai),-14.739999999999998,-56.66666666666667
2020-01-17,天津 (tianjin) - 上海 (shanghai),-11.23,-120.0
2020-01-10,天津 (tianjin) - 上海 (shanghai),-9.239999999999998,-120.0
2020-01-03,天津 (tianjin) - 上海 (shanghai),-5.710000000000001,-120.0
2019-12-27,天津 (tianjin) - 上海 (shanghai),-4.190000000000001,-90.0
2019-12-20,天津 (tianjin) - 上海 (shanghai),-4.190000000000001,-240.0
2019-12-13,天津 (tianjin) - 上海 (shanghai),-7.42,-260.0
2019-12-06,天津 (tianjin) - 上海 (shanghai),-5.5600000000000005,-200.0
2019-11-29,天津 (tianjin) - 上海 (shanghai),-6.7700000000000005,-190.0
2019-11-22,天津 (tianjin) - 上海 (shanghai),-4.7299999999999995,-230.0
2019-11-15,天津 (tianjin) - 上海 (shanghai),-4.92,-200.0
2019-11-08,天津 (tianjin) - 上海 (shanghai),-3.91,-60.0
2019-11-01,天津 (tianjin) - 上海 (shanghai),-6.790000000000001,-50.0
2019-10-25,天津 (tianjin) - 上海 (shanghai),-6.659999999999998,-20.0
2019-10-18,天津 (tianjin) - 上海 (shanghai),-10.259999999999998,-20.0
2019-10-11,天津 (tianjin) - 上海 (shanghai),-9.83,-70.0
2019-10-04,天津 (tianjin) - 上海 (shanghai),-7.870000000000001,-75.0
2019-09-27,天津 (tianjin) - 上海 (shanghai),-11.18,-80.0
2019-09-20,天津 (tianjin) - 上海 (shanghai),-16.12,-20.0
2019-09-13,天津 (tianjin) - 上海 (shanghai),-19.57,20.0
2019-09-06,天津 (tianjin) - 上海 (shanghai),-19.189999999999998,60.0
2019-08-30,天津 (tianjin) - 上海 (shanghai),-17.450000000000003,20.0
2019-08-23,天津 (tianjin) - 上海 (shanghai),-17.0,-40.0
2019-08-16,天津 (tianjin) - 上海 (shanghai),-16.54,-100.0
2019-08-09,天津 (tianjin) - 上海 (shanghai),-18.009999999999998,-50.0
2019-08-02,天津 (tianjin) - 上海 (shanghai),-19.070000000000004,-40.0
2019-07-26,天津 (tianjin) - 上海 (shanghai),-17.01,-30.0
2019-07-19,天津 (tianjin) - 上海 (shanghai),-15.68,-40.0
2019-07-12,天津 (tianjin) - 上海 (shanghai),-14.660000000000004,-40.0
2019-07-05,天津 (tianjin) - 上海 (shanghai),-14.099999999999998,-20.0
2019-06-28,天津 (tianjin) - 上海 (shanghai),-10.79,-80.0
2019-06-21,天津 (tianjin) - 上海 (shanghai),-6.940000000000001,-140.0
2019-06-14,天津 (tianjin) - 上海 (shanghai),-5.859999999999999,-70.0
2019-06-07,天津 (tianjin) - 上海 (shanghai),-8.459999999999997,-40.0
2019-05-31,天津 (tianjin) - 上海 (shanghai),-11.310000000000002,-10.0
2019-05-24,天津 (tianjin) - 上海 (shanghai),-8.41,-40.0
2019-05-17,天津 (tianjin) - 上海 (shanghai),-11.27,-10.0
2019-05-10,天津 (tianjin) - 上海 (shanghai),-9.530000000000001,-50.0
2019-05-03,天津 (tianjin) - 上海 (shanghai),-5.259999999999998,-40.0
2019-04-26,天津 (tianjin) - 上海 (shanghai),-6.48,-30.0
2019-04-19,天津 (tianjin) - 上海 (shanghai),-6.100000000000001,-10.0
2019-04-12,天津 (tianjin) - 上海 (shanghai),-12.5,-30.0
2019-04-05,天津 (tianjin) - 上海 (shanghai),-13.149999999999999,-10.0
2019-03-29,天津 (tianjin) - 上海 (shanghai),-16.630000000000003,10.0
2019-03-22,天津 (tianjin) - 上海 (shanghai),-18.54,10.0
2019-03-15,天津 (tianjin) - 上海 (shanghai),-19.830000000000002,30.0
2019-03-08,天津 (tianjin) - 上海 (shanghai),-19.99,10.0
2019-03-01,天津 (tianjin) - 上海 (shanghai),-18.709999999999997,40.0
2019-02-22,天津 (tianjin) - 上海 (shanghai),-19.86,50.0
2019-02-15,天津 (tianjin) - 上海 (shanghai),-16.339999999999996,30.0
2019-02-08,天津 (tianjin) - 上海 (shanghai),-14.230000000000004,60.0
2019-02-01,天津 (tianjin) - 上海 (shanghai),-17.47,90.0
2019-01-25,天津 (tianjin) - 上海 (shanghai),-16.950000000000003,90.0
2019-01-18,天津 (tianjin) - 上海 (shanghai),-15.89,60.0
2019-01-11,天津 (tianjin) - 上海 (shanghai),-13.790000000000001,-20.0
2019-01-04,天津 (tianjin) - 上海 (shanghai),-12.69,-70.0
2018-12-28,天津 (tianjin) - 上海 (shanghai),-13.91,-70.0
2018-12-21,天津 (tianjin) - 上海 (shanghai),-13.5,-120.0
2018-12-14,天津 (tianjin) - 上海 (shanghai),-14.030000000000001,-220.0
2018-12-07,天津 (tianjin) - 上海 (shanghai),-15.459999999999999,-290.0
2018-11-30,天津 (tianjin) - 上海 (shanghai),-13.709999999999999,-230.0
2018-11-23,天津 (tianjin) - 上海 (shanghai),-12.22,40.0
2018-11-16,天津 (tianjin) - 上海 (shanghai),-10.28,-120.0
2018-11-09,天津 (tianjin) - 上海 (shanghai),-9.439999999999998,-100.0
2018-11-02,天津 (tianjin) - 上海 (shanghai),-10.959999999999999,-110.0
2018-10-26,天津 (tianjin) - 上海 (shanghai),-8.919999999999998,-160.0
2018-10-19,天津 (tianjin) - 上海 (shanghai),-9.639999999999999,-220.0
2018-10-12,天津 (tianjin) - 上海 (shanghai),-11.4,-220.0
2018-10-05,天津 (tianjin) - 上海 (shanghai),-13.250000000000002,-205.0
2018-09-28,天津 (tianjin) - 上海 (shanghai),-11.340000000000002,-190.0
2018-09-21,天津 (tianjin) - 上海 (shanghai),-10.95,-200.0
2018-09-14,天津 (tianjin) - 上海 (shanghai),-12.420000000000002,-150.0
2018-09-07,天津 (tianjin) - 上海 (shanghai),-13.510000000000002,-190.0
2018-08-31,天津 (tianjin) - 上海 (shanghai),-13.55,-60.0
2018-08-24,天津 (tianjin) - 上海 (shanghai),-13.49,-20.0
2018-08-17,天津 (tianjin) - 上海 (shanghai),-15.769999999999998,-90.0
2018-08-10,天津 (tianjin) - 上海 (shanghai),-13.41,-70.0
2018-08-03,天津 (tianjin) - 上海 (shanghai),-15.299999999999999,-60.0
2018-07-27,天津 (tianjin) - 上海 (shanghai),-11.770000000000001,-70.0
2018-07-20,天津 (tianjin) - 上海 (shanghai),-12.559999999999999,-40.0
2018-07-13,天津 (tianjin) - 上海 (shanghai),-13.76,-70.0
2018-07-06,天津 (tianjin) - 上海 (shanghai),-11.600000000000001,-10.0
2018-06-29,天津 (tianjin) - 上海 (shanghai),-11.390000000000002,-90.0
2018-06-22,天津 (tianjin) - 上海 (shanghai),-9.779999999999998,-160.0
2018-06-15,天津 (tianjin) - 上海 (shanghai),-10.649999999999999,-210.0
2018-06-08,天津 (tianjin) - 上海 (shanghai),-12.7,-130.0
2018-06-01,天津 (tianjin) - 上海 (shanghai),-16.6,-70.0
2018-05-25,天津 (tianjin) - 上海 (shanghai),-18.810000000000002,60.0
2018-05-18,天津 (tianjin) - 上海 (shanghai),-18.04,-30.0
2018-05-11,天津 (tianjin) - 上海 (shanghai),-15.670000000000002,-20.0
2018-05-04,天津 (tianjin) - 上海 (shanghai),-13.840000000000003,-110.0
2018-04-27,天津 (tianjin) - 上海 (shanghai),-13.219999999999999,-140.0
2018-04-20,天津 (tianjin) - 上海 (shanghai),-12.140000000000004,-130.0
2018-04-13,天津 (tianjin) - 上海 (shanghai),-14.979999999999997,-10.0
2018-04-06,天津 (tianjin) - 上海 (shanghai),-18.63,50.0
2018-03-30,天津 (tianjin) - 上海 (shanghai),-18.64,110.0
2018-03-23,天津 (tianjin) - 上海 (shanghai),-19.869999999999997,230.0
2018-03-16,天津 (tianjin) - 上海 (shanghai),-27.570000000000004,130.0
2018-03-09,天津 (tianjin) - 上海 (shanghai),-27.919999999999998,80.0
2018-03-02,天津 (tianjin) - 上海 (shanghai),-27.31,60.0
2018-02-23,天津 (tianjin) - 上海 (shanghai),-22.509999999999998,150.0
2018-02-09,天津 (tianjin) - 上海 (shanghai),-24.720000000000002,150.0
2018-02-02,天津 (tianjin) - 上海 (shanghai),-25.56,130.0
2018-01-26,天津 (tianjin) - 上海 (shanghai),-24.29,120.0
2018-01-19,天津 (tianjin) - 上海 (shanghai),-22.729999999999997,80.0
2018-01-12,天津 (tianjin) - 上海 (shanghai),-22.349999999999998,90.0
2018-01-05,天津 (tianjin) - 上海 (shanghai),-20.740000000000002,30.0
2017-12-29,天津 (tianjin) - 上海 (shanghai),-19.06,-250.0
2017-12-22,天津 (tianjin) - 上海 (shanghai),-17.8,-320.0
2017-12-15,天津 (tianjin) - 上海 (shanghai),-18.35,-360.0
2017-12-08,天津 (tianjin) - 上海 (shanghai),-16.18,-360.0
2017-12-01,天津 (tianjin) - 上海 (shanghai),-12.77,-290.0
2017-11-24,天津 (tianjin) - 上海 (shanghai),-13.360000000000001,-180.0
2017-11-17,天津 (tianjin) - 上海 (shanghai),-12.55,-120.0
2017-11-10,天津 (tianjin) - 上海 (shanghai),-12.3,-130.0
2017-11-03,天津 (tianjin) - 上海 (shanghai),-12.09,-70.0
2017-10-27,天津 (tianjin) - 上海 (shanghai),-12.889999999999999,-70.0
2017-10-20,天津 (tianjin) - 上海 (shanghai),-11.829999999999998,-100.0
2017-10-13,天津 (tianjin) - 上海 (shanghai),-11.809999999999999,-200.0
2017-10-06,天津 (tianjin) - 上海 (shanghai),-9.05,-165.0
2017-09-29,天津 (tianjin) - 上海 (shanghai),-9.049999999999999,-130.0
2017-09-22,天津 (tianjin) - 上海 (shanghai),-8.19,-170.0
2017-09-15,天津 (tianjin) - 上海 (shanghai),-7.209999999999999,-90.0
2017-09-08,天津 (tianjin) - 上海 (shanghai),-6.789999999999999,-110.0
2017-09-01,天津 (tianjin) - 上海 (shanghai),-5.770000000000001,-160.0
2017-08-25,天津 (tianjin) - 上海 (shanghai),-5.050000000000001,-170.0
2017-08-18,天津 (tianjin) - 上海 (shanghai),-3.6400000000000006,-30.0
2017-08-11,天津 (tianjin) - 上海 (shanghai),-4.390000000000001,-70.0
2017-08-04,天津 (tianjin) - 上海 (shanghai),-3.6799999999999997,-70.0
2017-07-28,天津 (tianjin) - 上海 (shanghai),-4.890000000000001,-130.0
2017-07-21,天津 (tianjin) - 上海 (shanghai),-4.91,20.0
2017-07-14,天津 (tianjin) - 上海 (shanghai),-5.120000000000001,0.0
2017-07-07,天津 (tianjin) - 上海 (shanghai),-5.560000000000002,40.0
2017-06-30,天津 (tianjin) - 上海 (shanghai),-6.4,30.0
2017-06-23,天津 (tianjin) - 上海 (shanghai),-8.09,60.0
2017-06-16,天津 (tianjin) - 上海 (shanghai),-3.8999999999999986,40.0
2017-06-09,天津 (tianjin) - 上海 (shanghai),-1.5700000000000003,-60.0
2017-06-02,天津 (tianjin) - 上海 (shanghai),-0.39000000000000057,-110.0
2017-05-26,天津 (tianjin) - 上海 (shanghai),-1.8200000000000003,-130.0
2017-05-19,天津 (tianjin) - 上海 (shanghai),-4.8100000000000005,-120.0
2017-05-12,天津 (tianjin) - 上海 (shanghai),-5.84,50.0
2017-05-05,天津 (tianjin) - 上海 (shanghai),-5.3100000000000005,-20.0
2017-04-28,天津 (tianjin) - 上海 (shanghai),-4.92,0.0
2017-04-21,天津 (tianjin) - 上海 (shanghai),-6.42,-120.0
2017-04-14,天津 (tianjin) - 上海 (shanghai),-3.210000000000001,-100.0
2017-04-07,天津 (tianjin) - 上海 (shanghai),-1.7799999999999976,-60.0
2017-03-31,天津 (tianjin) - 上海 (shanghai),-4.970000000000002,30.0
2017-03-24,天津 (tianjin) - 上海 (shanghai),-2.9399999999999977,-10.0
2017-03-17,天津 (tianjin) - 上海 (shanghai),-2.84,50.0
2017-03-10,天津 (tianjin) - 上海 (shanghai),-5.510000000000002,30.0
2017-03-03,天津 (tianjin) - 上海 (shanghai),-8.879999999999999,110.0
2017-02-24,天津 (tianjin) - 上海 (shanghai),-10.39,70.0
2017-02-17,天津 (tianjin) - 上海 (shanghai),-10.120000000000001,-20.0
2017-02-10,天津 (tianjin) - 上海 (shanghai),-5.789999999999999,-40.0
2017-02-03,天津 (tianjin) - 上海 (shanghai),-3.16,-70.0
2017-01-20,天津 (tianjin) - 上海 (shanghai),-4.820000000000002,-70.0
2017-01-13,天津 (tianjin) - 上海 (shanghai),-4.700000000000001,-130.0
2017-01-06,天津 (tianjin) - 上海 (shanghai),-4.369999999999999,-180.0
2016-12-30,天津 (tianjin) - 上海 (shanghai),-5.0600000000000005,-190.0
2016-12-23,天津 (tianjin) - 上海 (shanghai),-4.5,-200.0
2016-12-16,天津 (tianjin) - 上海 (shanghai),-4.759999999999998,-220.0
2016-12-09,天津 (tianjin) - 上海 (shanghai),-5.800000000000001,-300.0
2016-12-02,天津 (tianjin) - 上海 (shanghai),-8.11,-180.0
2016-11-25,天津 (tianjin) - 上海 (shanghai),-10.97,-60.0
2016-11-18,天津 (tianjin) - 上海 (shanghai),-9.98,-70.0
2016-11-11,天津 (tianjin) - 上海 (shanghai),-11.22,-40.0
2016-11-04,天津 (tianjin) - 上海 (shanghai),-12.079999999999998,-20.0
2016-10-28,天津 (tianjin) - 上海 (shanghai),-8.030000000000001,30.0
2016-10-21,天津 (tianjin) - 上海 (shanghai),-4.539999999999999,-70.0
2016-10-14,天津 (tianjin) - 上海 (shanghai),-4.540000000000001,0.0
2016-10-07,天津 (tianjin) - 上海 (shanghai),-7.329999999999998,35.0
2016-09-30,天津 (tianjin) - 上海 (shanghai),-10.399999999999999,70.0
2016-09-23,天津 (tianjin) - 上海 (shanghai),-11.87,110.0
2016-09-16,天津 (tianjin) - 上海 (shanghai),-11.760000000000002,90.0
2016-09-09,天津 (tianjin) - 上海 (shanghai),-13.670000000000002,70.0
2016-09-02,天津 (tianjin) - 上海 (shanghai),-13.180000000000001,10.0
2016-08-26,天津 (tianjin) - 上海 (shanghai),-12.970000000000002,-10.0
2016-08-19,天津 (tianjin) - 上海 (shanghai),-8.76,-40.0
2016-08-12,天津 (tianjin) - 上海 (shanghai),-10.95,10.0
2016-08-05,天津 (tianjin) - 上海 (shanghai),-12.72,-10.0
2016-07-29,天津 (tianjin) - 上海 (shanghai),-14.44,0.0
2016-07-22,天津 (tianjin) - 上海 (shanghai),-15.5,90.0
2016-07-15,天津 (tianjin) - 上海 (shanghai),-18.62,180.0
2016-07-08,天津 (tianjin) - 上海 (shanghai),-20.43,200.0
2016-07-01,天津 (tianjin) - 上海 (shanghai),-18.48,80.0
2016-06-24,天津 (tianjin) - 上海 (shanghai),-15.84,0.0
2016-06-17,天津 (tianjin) - 上海 (shanghai),-14.809999999999999,-20.0
2016-06-10,天津 (tianjin) - 上海 (shanghai),-15.91,25.0
2016-06-03,天津 (tianjin) - 上海 (shanghai),-15.450000000000001,70.0
2016-05-27,天津 (tianjin) - 上海 (shanghai),-14.729999999999999,160.0
2016-05-20,天津 (tianjin) - 上海 (shanghai),-9.970000000000002,10.0
2016-05-13,天津 (tianjin) - 上海 (shanghai),-10.25,90.0
2016-05-06,天津 (tianjin) - 上海 (shanghai),-14.57,80.0
2016-04-29,天津 (tianjin) - 上海 (shanghai),-18.15,230.0
2016-04-22,天津 (tianjin) - 上海 (shanghai),-16.35,50.0
2016-04-15,天津 (tianjin) - 上海 (shanghai),-17.82,230.0
2016-04-08,天津 (tianjin) - 上海 (shanghai),-15.160000000000002,190.0
2016-04-01,天津 (tianjin) - 上海 (shanghai),-14.14,20.0
2016-03-25,天津 (tianjin) - 上海 (shanghai),-15.190000000000001,-70.0
2016-03-18,天津 (tianjin) - 上海 (shanghai),-16.35,-30.0
2016-03-11,天津 (tianjin) - 上海 (shanghai),-18.94,10.0
2016-03-04,天津 (tianjin) - 上海 (shanghai),-17.96,70.0
2016-02-26,天津 (tianjin) - 上海 (shanghai),-17.27,60.0
2016-02-19,天津 (tianjin) - 上海 (shanghai),-13.21,50.0
2016-02-12,天津 (tianjin) - 上海 (shanghai),-12.240000000000002,25.0
2016-01-29,天津 (tianjin) - 上海 (shanghai),-12.94,0.0
2016-01-22,天津 (tianjin) - 上海 (shanghai),-12.32,-60.0
2016-01-15,天津 (tianjin) - 上海 (shanghai),-11.76,-60.0
2016-01-08,天津 (tianjin) - 上海 (shanghai),-12.370000000000001,-110.0
2016-01-01,天津 (tianjin) - 上海 (shanghai),-10.68,-90.0
2015-12-25,天津 (tianjin) - 上海 (shanghai),-11.860000000000001,-70.0
2015-12-18,天津 (tianjin) - 上海 (shanghai),-12.3,-90.0
2015-12-11,天津 (tianjin) - 上海 (shanghai),-12.160000000000002,-90.0
2015-12-04,天津 (tianjin) - 上海 (shanghai),-11.33,-10.0
2015-11-27,天津 (tianjin) - 上海 (shanghai),-11.78,40.0
2015-11-20,天津 (tianjin) - 上海 (shanghai),-10.98,40.0
2015-11-13,天津 (tianjin) - 上海 (shanghai),-9.5,-50.0
2015-11-06,天津 (tianjin) - 上海 (shanghai),-10.94,-50.0
2015-10-30,天津 (tianjin) - 上海 (shanghai),-9.610000000000001,-60.0
2015-10-23,天津 (tianjin) - 上海 (shanghai),-8.68,-110.0
2015-10-16,天津 (tianjin) - 上海 (shanghai),-7.399999999999999,-90.0
2015-10-09,天津 (tianjin) - 上海 (shanghai),-6.579999999999998,-60.0
2015-09-25,天津 (tianjin) - 上海 (shanghai),-6.849999999999998,-100.0
2015-09-18,天津 (tianjin) - 上海 (shanghai),-6.290000000000001,-80.0
2015-09-11,天津 (tianjin) - 上海 (shanghai),-5.43,-130.0
2015-09-04,天津 (tianjin) - 上海 (shanghai),-6.02,-110.0
2015-08-28,天津 (tianjin) - 上海 (shanghai),-9.66,-90.0
2015-08-21,天津 (tianjin) - 上海 (shanghai),-11.639999999999999,-140.0
2015-08-14,天津 (tianjin) - 上海 (shanghai),-11.120000000000001,-150.0
2015-08-07,天津 (tianjin) - 上海 (shanghai),-14.64,-90.0
2015-07-31,天津 (tianjin) - 上海 (shanghai),-17.11,-140.0
2015-07-24,天津 (tianjin) - 上海 (shanghai),-18.23,-20.0
2015-07-17,天津 (tianjin) - 上海 (shanghai),-17.52,20.0
2015-07-10,天津 (tianjin) - 上海 (shanghai),-19.07,0.0
2015-07-03,天津 (tianjin) - 上海 (shanghai),-20.45,60.0
2015-06-26,天津 (tianjin) - 上海 (shanghai),-22.11,60.0
2015-06-19,天津 (tianjin) - 上海 (shanghai),-23.09,10.0
2015-06-12,天津 (tianjin) - 上海 (shanghai),-22.87,10.0
2015-06-05,天津 (tianjin) - 上海 (shanghai),-20.99,30.0
2015-05-29,天津 (tianjin) - 上海 (shanghai),-20.22,-10.0
2015-05-22,天津 (tianjin) - 上海 (shanghai),-21.6,-30.0
2015-05-15,天津 (tianjin) - 上海 (shanghai),-19.910000000000004,-50.0
2015-05-08,天津 (tianjin) - 上海 (shanghai),-20.229999999999997,-70.0
2015-05-01,天津 (tianjin) - 上海 (shanghai),-19.3,-50.0
2015-04-24,天津 (tianjin) - 上海 (shanghai),-20.54,-30.0
2015-04-17,天津 (tianjin) - 上海 (shanghai),-22.29,-70.0
2015-04-10,天津 (tianjin) - 上海 (shanghai),-22.86,-90.0
2015-04-03,天津 (tianjin) - 上海 (shanghai),-23.36,-100.0
2015-03-27,天津 (tianjin) - 上海 (shanghai),-22.260000000000005,-110.0
2015-03-20,天津 (tianjin) - 上海 (shanghai),-8.26,-70.0
2015-03-13,天津 (tianjin) - 上海 (shanghai),-5.98,-30.0
2015-03-06,天津 (tianjin) - 上海 (shanghai),-0.5899999999999999,-180.0
2015-02-27,天津 (tianjin) - 上海 (shanghai),0.9800000000000004,-120.0
2015-02-20,天津 (tianjin) - 上海 (shanghai),2.280000000000001,-115.0
2015-02-13,天津 (tianjin) - 上海 (shanghai),-1.5599999999999987,-110.0
2015-02-06,天津 (tianjin) - 上海 (shanghai),-3.450000000000001,-110.0
2015-01-30,天津 (tianjin) - 上海 (shanghai),-5.399999999999999,-100.0
2015-01-23,天津 (tianjin) - 上海 (shanghai),-3.599999999999998,-230.0
2015-01-16,天津 (tianjin) - 上海 (shanghai),-3.5999999999999996,-230.0
2015-01-09,天津 (tianjin) - 上海 (shanghai),-8.05,-270.0
2015-01-02,天津 (tianjin) - 上海 (shanghai),-7.550000000000001,-245.0
2014-12-26,天津 (tianjin) - 上海 (shanghai),-7.7299999999999995,-220.0
2014-12-19,天津 (tianjin) - 上海 (shanghai),-10.26,-140.0
2014-12-12,天津 (tianjin) - 上海 (shanghai),-10.8,-70.0
2014-12-05,天津 (tianjin) - 上海 (shanghai),-12.760000000000002,-130.0
2014-11-28,天津 (tianjin) - 上海 (shanghai),-11.329999999999998,-50.0
2014-11-21,天津 (tianjin) - 上海 (shanghai),-10.54,-260.0
2014-11-14,天津 (tianjin) - 上海 (shanghai),-10.1,-240.0
2014-11-07,天津 (tianjin) - 上海 (shanghai),-9.599999999999998,-260.0
2014-10-31,天津 (tianjin) - 上海 (shanghai),-8.860000000000001,-210.0
2014-10-24,天津 (tianjin) - 上海 (shanghai),-7.220000000000001,-220.0
2014-10-17,天津 (tianjin) - 上海 (shanghai),-7.439999999999998,-120.0
2014-10-10,天津 (tianjin) - 上海 (shanghai),-9.65,-190.0
2014-10-03,天津 (tianjin) - 上海 (shanghai),-6.879999999999999,-150.0
2014-09-26,天津 (tianjin) - 上海 (shanghai),-8.53,-110.0
2014-09-19,天津 (tianjin) - 上海 (shanghai),-9.3,-20.0
2014-09-12,天津 (tianjin) - 上海 (shanghai),-9.120000000000001,50.0
2014-09-05,天津 (tianjin) - 上海 (shanghai),-10.239999999999998,150.0
2014-08-29,天津 (tianjin) - 上海 (shanghai),-11.319999999999999,150.0
2014-08-22,天津 (tianjin) - 上海 (shanghai),-11.2,90.0
2014-08-15,天津 (tianjin) - 上海 (shanghai),-11.48,90.0
2014-08-08,天津 (tianjin) - 上海 (shanghai),-11.989999999999998,50.0
2014-08-01,天津 (tianjin) - 上海 (shanghai),-12.91,0.0
2014-07-25,天津 (tianjin) - 上海 (shanghai),-13.979999999999999,0.0
2014-07-18,天津 (tianjin) - 上海 (shanghai),-14.35,-60.0
2014-07-11,天津 (tianjin) - 上海 (shanghai),-14.370000000000001,-30.0
2014-07-04,天津 (tianjin) - 上海 (shanghai),-13.549999999999999,20.0
2014-06-27,天津 (tianjin) - 上海 (shanghai),-12.000000000000002,0.0
2014-06-20,天津 (tianjin) - 上海 (shanghai),-10.719999999999999,-10.0
2014-06-13,天津 (tianjin) - 上海 (shanghai),-11.86,20.0
2014-06-06,天津 (tianjin) - 上海 (shanghai),-13.21,80.0
2014-05-30,天津 (tianjin) - 上海 (shanghai),-14.069999999999999,60.0
2014-05-23,天津 (tianjin) - 上海 (shanghai),-16.02,60.0
2014-05-16,天津 (tianjin) - 上海 (shanghai),-16.58,40.0
2014-05-09,天津 (tianjin) - 上海 (shanghai),-15.669999999999998,0.0
2014-05-02,天津 (tianjin) - 上海 (shanghai),-12.509999999999998,-35.0
2014-04-25,天津 (tianjin) - 上海 (shanghai),-11.329999999999998,-70.0
2014-04-18,天津 (tianjin) - 上海 (shanghai),-6.559999999999999,-110.0
2014-04-11,天津 (tianjin) - 上海 (shanghai),-6.890000000000004,-120.0
